Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,108,0.16974494283201408,3.574074074074074,0.15567282321899736,5,0.07519788918205805,[]
C2,171,0.3540017590149516,4.707602339181286,0.28188214599824096,5,0.18117854001759015,[]
C3,150,0.3720316622691293,5.64,0.2955145118733509,5,0.18601583113456466,[6]
C4,139,0.31618293755496923,5.172661870503597,0.2941952506596306,5,0.17106420404573439,[]
C5,176,0.42963940193491645,5.551136363636363,0.33948988566402816,5,0.23131046613896217,[]
C6,305,0.7673702726473175,5.721311475409836,0.5686015831134564,5,0.335971855760774,"[2, 3, 4, 5]"
C7,279,0.5861917326297273,4.777777777777778,0.565523306948109,5,0.22251539138082674,[]
C8,185,0.637203166226913,7.832432432432433,0.2612137203166227,5,0.25021987686895336,[1]
C9,150,0.31266490765171506,4.74,0.1266490765171504,5,0.12532981530343007,[]
C10,85,0.1442392260334213,3.8588235294117648,0.1442392260334213,5,0.06860158311345646,[]
C11,100,0.18161829375549693,4.13,0.1059806508355321,5,0.08619173262972735,[]
C12,147,0.23966578715919085,3.707482993197279,0.16490765171503957,5,0.10949868073878628,[]
