Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,6,0.01936064835659613,7.166666666666667,0.01846015308419631,6,0.007203962179198559,[]
C2,20,0.08599729851418281,9.55,0.031967582170193604,5,0.05718144979738857,[]
C3,22,0.15668617739756865,15.818181818181818,0.11481314723097703,5,0.12111661413777577,[3]
C4,23,0.12426834759117515,12.0,0.11481314723097703,5,0.10085547050877983,[]
C5,32,0.17064385411976588,11.84375,0.04187303016659163,5,0.12471859522737505,[5]
C6,63,0.3403872129671319,12.0,0.18865375956776226,5,0.12336785231877533,[6]
C7,46,0.190004502476362,9.173913043478262,0.18865375956776226,1,0.058081945069788386,[]
C8,54,0.4777127420081045,19.64814814814815,0.05538045925258892,4,0.17019360648356596,"[1, 2, 4]"
C9,30,0.12336785231877533,9.133333333333333,0.03962179198559208,5,0.04727600180099054,[]
C10,14,0.045475011256190905,7.214285714285714,0.045475011256190905,5,0.0270148581719946,[]
C11,23,0.07834308869878433,7.565217391304348,0.018009905447996397,5,0.04097253489419181,[]
C12,14,0.04907699234579019,7.785714285714286,0.01846015308419631,5,0.01981089599279604,[]
