Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,27,0.0566090351366425,7.518518518518518,0.05605131065253765,3,0.025376464026770774,[]
C2,55,0.1988287785833798,12.963636363636363,0.06832124930284439,5,0.08756274400446179,[]
C3,89,0.3000557724484105,12.089887640449438,0.21639709983268265,5,0.09788064696040157,[5]
C4,85,0.228388176240937,9.635294117647058,0.19325153374233128,4,0.06274400446179587,[]
C5,80,0.3137200223089794,14.0625,0.10680423870607919,2,0.07612939208031233,[4]
C6,105,0.3898494143892917,13.314285714285715,0.10513106525376464,2,0.10429447852760736,"[1, 2, 3]"
C7,43,0.10568878973786949,8.813953488372093,0.10429447852760736,5,0.027607361963190184,[]
C8,47,0.16006692693809257,12.212765957446809,0.021751254880089235,5,0.03904071388733965,[]
C9,25,0.07278304517568321,10.44,0.04071388733965421,4,0.03597322922476297,[]
C10,14,0.04210819854991634,10.785714285714286,0.03820412716118238,4,0.023982152816508645,[]
C11,16,0.051868377021751254,11.625,0.013385387618516454,4,0.023424428332403793,[]
C12,38,0.09592861126603458,9.052631578947368,0.05521472392638037,3,0.029838259899609594,[6]
