Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,5,0.019291161956034097,8.6,0.018393898609241812,6,0.019291161956034097,[2]
C2,16,0.17855540601166442,24.875,0.03454463885150292,5,0.09914759982054733,"[5, 6]"
C3,22,0.12606550022431584,12.772727272727273,0.057424854194706144,5,0.061462539255271426,[]
C4,19,0.07178106774338268,8.421052631578947,0.0623598026020637,4,0.03947958725886048,[]
C5,30,0.15746971736204576,11.7,0.04127411395244504,4,0.07761327949753252,[]
C6,65,0.36698070883804396,12.584615384615384,0.19829519964109465,4,0.13279497532525797,"[1, 4]"
C7,39,0.19964109466128308,11.41025641025641,0.19919246298788695,1,0.06998654104979811,[]
C8,45,0.35890533871691344,17.77777777777778,0.02243158366980709,4,0.12202781516375057,[3]
C9,15,0.060116644235083,8.933333333333334,0.01794526693584567,5,0.03319874383131449,[]
C10,6,0.021085688649618663,7.833333333333333,0.021085688649618663,5,0.014356213548676536,[]
C11,10,0.03454463885150292,7.7,0.005383580080753701,5,0.01794526693584567,[]
C12,9,0.03813369223867205,9.444444444444445,0.018842530282637954,6,0.026469268730372364,[]
