Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,9,0.01685082872928177,6.777777777777778,0.01685082872928177,4,0.0055248618784530384,[]
C2,59,0.23591160220994475,14.474576271186441,0.09419889502762431,5,0.08977900552486189,[6]
C3,92,0.30994475138121547,12.195652173913043,0.21243093922651934,4,0.11491712707182321,[]
C4,95,0.23425414364640884,8.926315789473684,0.2069060773480663,4,0.10497237569060773,[]
C5,105,0.3524861878453039,12.152380952380952,0.12541436464088399,4,0.143646408839779,[4]
C6,105,0.42734806629834254,14.733333333333333,0.13066298342541435,5,0.12458563535911603,"[1, 2, 3, 5]"
C7,50,0.13149171270718232,9.52,0.13121546961325967,5,0.04613259668508287,[]
C8,50,0.17541436464088397,12.7,0.010497237569060774,5,0.0649171270718232,[]
C9,11,0.022651933701657457,7.454545454545454,0.002486187845303867,5,0.014640883977900553,[]
C10,2,0.0038674033149171273,7.0,0.0038674033149171273,4,0.0019337016574585636,[]
C11,9,0.01712707182320442,6.888888888888889,0.0035911602209944752,5,0.010220994475138122,[]
C12,13,0.02845303867403315,7.923076923076923,0.016574585635359115,5,0.010497237569060774,[]
