Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,30,0.059186189889025895,4.8,0.056309083436087135,5,0.03534730785039047,[]
C2,106,0.2441430332922318,5.60377358490566,0.15289765721331688,5,0.17879161528976573,"[3, 6]"
C3,72,0.24290998766954378,8.208333333333334,0.19482120838471023,5,0.177147554459515,[]
C4,94,0.23099054665022606,5.9787234042553195,0.2120838471023428,5,0.19482120838471023,[]
C5,124,0.3370324702013974,6.612903225806452,0.18495684340320592,5,0.23510069872585285,[5]
C6,181,0.5421290587751747,7.287292817679558,0.3547061241265927,5,0.2264693793670366,[]
C7,142,0.3588162762022195,6.147887323943662,0.35141800246609123,5,0.11344019728729964,[]
C8,109,0.5252774352651048,11.724770642201834,0.24702013974517056,4,0.1816687217427045,"[1, 2, 4]"
C9,140,0.3218249075215783,5.5928571428571425,0.08919030004110153,4,0.12412659268392931,[]
C10,45,0.10357583230579531,5.6,0.10275380189066996,4,0.05014385532264694,[]
C11,58,0.14138923140156187,5.931034482758621,0.06863953966296753,4,0.05959720509658857,[]
C12,57,0.12535963830661734,5.350877192982456,0.05672009864364982,5,0.060008220304151254,[]
