Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1,0.0050933786078098476,12.0,0.0050933786078098476,2,0.0050933786078098476,[]
C2,12,0.100169779286927,19.666666666666668,0.02037351443123939,2,0.06027164685908319,[3]
C3,18,0.11417657045840407,14.944444444444445,0.053480475382003394,5,0.045415959252971136,[5]
C4,11,0.0636672325976231,13.636363636363637,0.053480475382003394,4,0.03480475382003396,[]
C5,16,0.0997453310696095,14.6875,0.0055178268251273345,4,0.05135823429541596,[6]
C6,36,0.22538200339558573,14.75,0.13582342954159593,4,0.08191850594227504,[]
C7,25,0.13582342954159593,12.8,0.13497453310696095,1,0.06281833616298811,[]
C8,35,0.41468590831918506,27.914285714285715,0.029711375212224108,4,0.17105263157894737,"[1, 2, 4]"
C9,18,0.09804753820033955,12.833333333333334,0.008064516129032258,4,0.06876061120543293,[]
C10,2,0.008064516129032258,9.5,0.008064516129032258,4,0.004244482173174873,[]
C11,4,0.01740237691001698,10.25,0.0012733446519524619,4,0.013157894736842105,[]
C12,5,0.02037351443123939,9.6,0.0050933786078098476,2,0.008913412563667233,[]
