Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1,0.004830917874396135,13.0,0.004830917874396135,3,0.004830917874396135,[]
C2,13,0.12374581939799331,25.615384615384617,0.026755852842809364,5,0.06243032329988852,"[3, 5]"
C3,15,0.12969156447417318,23.266666666666666,0.056856187290969896,5,0.06020066889632107,[6]
C4,9,0.05982905982905983,17.88888888888889,0.05239687848383501,4,0.03827573392790784,[]
C5,18,0.12709030100334448,19.0,0.012263099219620958,4,0.07172054998141955,[]
C6,26,0.16016350798959494,16.576923076923077,0.05165366034931252,5,0.04979561501300632,[]
C7,9,0.05165366034931252,15.444444444444445,0.05128205128205128,1,0.029357116313638052,[]
C8,33,0.39390561129691565,32.121212121212125,0.010033444816053512,1,0.12523225566703827,"[1, 2, 4]"
C9,7,0.031958379784466744,12.285714285714286,0.0,4,0.023039762170196952,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,0,0.0,0.0,0.0,0,0.0,[]
C12,1,0.005202526941657376,14.0,0.004830917874396135,3,0.005202526941657376,[]
